url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-ultimate-15718.html,armani-code-ultimate,giorgio-armani,Italy,men,421,1047,2012.0,"star anise, grapefruit, mandarin orange","heliotrope, olive blossom, cedar, cypress","vanilla, tonka bean, guaiac wood",antoine maisondieu,,vanilla,woody,powdery,sweet,floral
https://www.fragrantica.com/perfume/giorgio-armani/the-yulong-58907.html,the-yulong,giorgio-armani,Italy,unisex,421,915,2020.0,"mandarin orange, petitgrain, cardamom","green tea, black tea, orange blossom, jasmine","vetiver, ambrette (musk mallow), iris",julie massé,,citrus,green,white floral,aromatic,woody
https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-domaine-de-la-rose-73903.html,la-vie-est-belle-domaine-de-la-rose,lancome,France,women,421,72,2022.0,"bergamot, pink pepper, herbal notes","grasse rose, jasmine sambac","patchouli, iris, gourmand accord, amberwood",unknown,,rose,patchouli,woody,earthy,iris
https://www.fragrantica.com/perfume/lancome/parfait-de-roses-45246.html,parfait-de-roses,lancome,France,unisex,421,761,2017.0,"pink pepper, aldehydes","rose, grasse rose, liquor","vanilla, benzoin, tonka bean, orris, olibanum",nathalie lorson,,vanilla,rose,amber,alcohol,powdery
https://www.fragrantica.com/perfume/lancome/o-intense-14891.html,o-intense,lancome,France,women,421,70,1986.0,"galbanum, peach, green notes, apricot, hyacinth, bergamot","orris root, carnation, ylang-ylang, rose, jasmine, tuberose, lily-of-the-valley","oakmoss, tonka bean, musk, cedar, amber",unknown,,green,floral,white floral,powdery,woody
https://www.fragrantica.com/perfume/mugler/angel-sunessence-ocean-d-argent-11633.html,angel-sunessence-ocean-d-argent,mugler,France,women,421,187,2011.0,kumquat,"sea water, floral notes","patchouli, vanille",unknown,,marine,patchouli,aromatic,citrus,vanilla
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-de-paris-12036.html,flowerbomb-de-paris,viktor-rolf,Netherlands,women,421,58,2011.0,"tea, bergamot","rose, orchid, jasmine, african orange flower, freesia","musk, patchouli",unknown,,floral,white floral,rose,citrus,musky
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-eau-de-toilette-11555.html,flowerbomb-eau-de-toilette,viktor-rolf,Netherlands,women,421,597,2007.0,"tangerine, pink pepper, orange","freesia, osmanthus, jasmine, rose","patchouli, cashmere wood, amber",unknown,,citrus,floral,woody,soft spicy,patchouli
https://www.fragrantica.com/perfume/viktor-rolf/spicebomb-night-vision-eau-de-parfum-62253.html,spicebomb-night-vision-eau-de-parfum,viktor-rolf,Netherlands,men,421,1592,2020.0,"green apple, cardamom, black pepper, chili pepper, nutmeg, cloves, lemon, grapefruit","lavender, mint, clary sage, rosemary, mastic or lentisque, coriander","pistachio, nutty notes, balsam fir, cedar, benzoin, peru balsam, olibanum, patchouli, labdanum",unknown,,fresh spicy,aromatic,warm spicy,woody,amber
https://www.fragrantica.com/perfume/yves-saint-laurent/elle-limited-edition-15479.html,elle-limited-edition,yves-saint-laurent,France,women,421,43,2012.0,"peony, grapefruit, mandarin orange","jasmine sambac, pink pepper, raspberry","benzoin, crystal amber, vetiver",unknown,,citrus,floral,white floral,amber,fresh
https://www.fragrantica.com/perfume/yves-saint-laurent/la-collection-pour-homme-13736.html,la-collection-pour-homme,yves-saint-laurent,France,men,421,234,2011.0,"amalfi lemon, citruses, petitgrain, mint",oak moss,patchouli,unknown,,citrus,mossy,aromatic,earthy,green
https://www.fragrantica.com/perfume/guy-laroche/clandestine-2687.html,clandestine,guy-laroche,France,women,421,611,1986.0,"plum, aldehydes, pineapple, cassia, bergamot","honey, tuberose, carnation, damask rose, jasmine, ylang-ylang, iris, heliotrope","civet, benzoin, amber, patchouli, vanilla, musk, cedar",daniel moliere,,sweet,fruity,floral,powdery,honey
https://www.fragrantica.com/perfume/roger-gallet/bois-d-orange-eau-sublime-15670.html,bois-d-orange-eau-sublime,roger-gallet,France,unisex,421,98,2013.0,"orange, mandarin orange, citruses","coconut, orange blossom, ylang-ylang","vanilla, white wood",unknown,,citrus,sweet,vanilla,coconut,woody
https://www.fragrantica.com/perfume/giorgio-armani/figuier-eden-14878.html,figuier-eden,giorgio-armani,Italy,unisex,422,1214,2012.0,"bergamot, pink pepper, mandarin orange","fig, tea, grass","iris, amber",christine nagel,,green,fruity,citrus,sweet,fresh
https://www.fragrantica.com/perfume/giorgio-armani/armani-eau-de-nuit-17231.html,armani-eau-de-nuit,giorgio-armani,Italy,men,422,1371,2013.0,"pink pepper, bergamot","iris, cardamom, nutmeg, heliotrope","tonka bean, amber, cedar",marie salamagne,,powdery,vanilla,iris,amber,warm spicy
https://www.fragrantica.com/perfume/lancome/la-nuit-tresor-a-la-folie-48019.html,la-nuit-tresor-a-la-folie,lancome,France,women,422,3518,2018.0,"red currant, pink pepper, pear, bergamot","damask rose, violet, peony, jasmine","bourbon vanilla, tonka bean, benzoin, nutmeg, ambroxan, patchouli, woody notes",unknown,,vanilla,amber,sweet,fruity,soft spicy
https://www.fragrantica.com/perfume/lancome/la-nuit-tresor-dentelle-de-roses-64639.html,la-nuit-tresor-dentelle-de-roses,lancome,France,women,422,240,2021.0,"raspberry, mandarin orange",rose,"velvet, suede",unknown,,rose,fruity,sweet,musky,citrus
https://www.fragrantica.com/perfume/mugler/the-taste-of-fragrance-a-men-13605.html,the-taste-of-fragrance-a-men,mugler,France,men,422,737,2011.0,"coriander, lavender, mint, bergamot","chili pepper, patchouli, virginia cedar","coffee, vanille, tonka bean, musk",unknown,,warm spicy,vanilla,coffee,aromatic,soft spicy
https://www.fragrantica.com/perfume/ralph-lauren/polo-oud-84012.html,polo-oud,ralph-lauren,USA,men,422,63,2023.0,"clary sage, pink pepper","rose, cinnamon, orange","oud, incense, guaiac wood, patchouli, vetiver",unknown,,oud,warm spicy,amber,rose,smoky
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-la-vie-en-rose-2015-29861.html,flowerbomb-la-vie-en-rose-2015,viktor-rolf,Netherlands,women,422,46,2015.0,"grapefruit, pink pepper, mandarin orange","rose, orchid, jasmine","patchouli, amber",unknown,,rose,citrus,floral,patchouli,soft spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/elle-summer-fragrance-2008-2703.html,elle-summer-fragrance-2008,yves-saint-laurent,France,women,422,127,2008.0,"peony, ginger, tangerine","red berries, raspberry, freesia","peony, vetiver, patchouli, musk",jacques cavallier,olivier cresp,floral,fresh,fruity,warm spicy,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/in-love-again-jasmin-etoile-2955.html,in-love-again-jasmin-etoile,yves-saint-laurent,France,women,422,172,2005.0,"cassis, mandarin orange, star anise","jasmine, carambola (star fruit)","vanille, virginia cedar, sandalwood",unknown,,fruity,white floral,woody,citrus,soft spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/atlas-garden-58274.html,atlas-garden,yves-saint-laurent,France,unisex,422,353,2019.0,"neroli, mandarin orange, bergamot","orange blossom, dates","tonka bean, ambroxan",amandine clerc-marie,,sweet,citrus,white floral,amber,vanilla
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-eau-d-ete-summer-fragrance-2049.html,opium-eau-d-ete-summer-fragrance,yves-saint-laurent,France,women,422,69,2002.0,"mandarin orange, bergamot, orange","carnation, patchouli, jasmine","myrhh, vanille",unknown,,citrus,warm spicy,floral,amber,patchouli
https://www.fragrantica.com/perfume/aesop/marrakech-intense-26229.html,marrakech-intense,aesop,Australia,unisex,422,628,2014.0,"cardamom, cloves, bergamot","rose, jasmine, neroli","sandalwood, cedar",barnabe fillion,,warm spicy,woody,aromatic,rose,
https://www.fragrantica.com/perfume/lancome/la-nuit-tresor-2019-75278.html,la-nuit-tresor-2019,lancome,France,women,423,471,2019.0,"raspberry, litchi, bergamot","rose, olibanum","tahitian vanilla, patchouli, papyrus",amandine clerc-marie,christophe raynaud,fruity,rose,woody,vanilla,sweet
https://www.fragrantica.com/perfume/lancome/iris-dragees-48927.html,iris-dragees,lancome,France,unisex,423,819,2018.0,"bergamot, pink pepper","iris flower, almond, sugar, orange blossom, freesia","vanilla, orris, white musk, iso e super",nathalie lorson,,iris,powdery,sweet,vanilla,musky
https://www.fragrantica.com/perfume/mugler/cuir-impertinent-31827.html,cuir-impertinent,mugler,France,unisex,423,510,2015.0,star anise,tobacco,"amber, leather",jean-christophe hérault,,anis,soft spicy,tobacco,amber,leather
https://www.fragrantica.com/perfume/prada/prada-amber-pour-homme-prada-man-1044.html,prada-amber-pour-homme-prada-man,prada,Italy,men,423,4980,2006.0,"neroli, cardamom, bergamot, mandarin orange","myrrh, musk, orange blossom, geranium, vetiver","saffron, vanilla, labdanum, tonka bean, leather, sandalwood, patchouli",daniela (roche) andrier,,warm spicy,amber,aromatic,citrus,woody
https://www.fragrantica.com/perfume/ralph-lauren/polo-blue-gold-blend-54604.html,polo-blue-gold-blend,ralph-lauren,USA,men,423,454,2019.0,"ginger, citron, lime, grapefruit, pepper, cardamom","melon, sage, lavender, green apple","incense, amber, patchouli, vetiver",carlos benaim,,warm spicy,citrus,amber,aromatic,fresh
https://www.fragrantica.com/perfume/ralph-lauren/safari-for-men-896.html,safari-for-men,ralph-lauren,USA,men,423,1690,1992.0,"lavender, bergamot, aldehydes, coriander, artemisia, green notes, neroli, lemon","tarragon, carnation, cinnamon, rose, jasmine, cyclamen","leather, oakmoss, sandalwood, cedar, musk, patchouli, amber",unknown,,aromatic,woody,warm spicy,citrus,floral
https://www.fragrantica.com/perfume/valentino/valentino-uomo-born-in-roma-55963.html,valentino-uomo-born-in-roma,valentino,Italy,men,423,3964,2019.0,"mineral notes, violet leaf, salt","ginger, sage","woody notes, vetiver",antoine maisondieu,guillaume flavigny,woody,mineral,ozonic,aromatic,aquatic
https://www.fragrantica.com/perfume/valentino/valentino-uomo-born-in-roma-rockstud-noir-84445.html,valentino-uomo-born-in-roma-rockstud-noir,valentino,Italy,men,423,173,2023.0,bergamot,sage,ambergris,unknown,,aromatic,citrus,herbal,fresh spicy,amber
https://www.fragrantica.com/perfume/yves-saint-laurent/l-homme-yves-saint-laurent-design-by-jean-nouvel-2739.html,l-homme-yves-saint-laurent-design-by-jean-nouvel,yves-saint-laurent,France,men,423,90,2008.0,"ginger, bergamot, lemon","spices, violet leaf, white pepper, basil","tonka bean, tahitian vetiver, cedar",unknown,,fresh spicy,aromatic,warm spicy,citrus,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-poesie-de-chine-pour-femme-2692.html,opium-poesie-de-chine-pour-femme,yves-saint-laurent,France,women,423,324,2008.0,"ginger, tangerine, mandarin orange, citruses","magnolia, jasmine","myrhh, patchouli, vanilla, musk",unknown,,citrus,warm spicy,amber,sweet,floral
https://www.fragrantica.com/perfume/yves-saint-laurent/paris-eau-de-printemps-limited-edition-2002-4211.html,paris-eau-de-printemps-limited-edition-2002,yves-saint-laurent,France,women,423,57,2002.0,"hyacinth, bergamot, geranium, hawthorn","violet, rose, mimosa, lily, orange blossom","vetiver, sandalwood, musk",unknown,,floral,powdery,fresh spicy,rose,woody
https://www.fragrantica.com/perfume/diesel/diesel-fuel-for-life-unlimited-3789.html,diesel-fuel-for-life-unlimited,diesel,Italy,women,423,1115,2008.0,"lemon, mandarin orange, guava, peach","licorice, jasmine, tuberose, aloe vera, lily","sandalowood, cedar, musk",unknown,,citrus,soft spicy,white floral,anis,aromatic
https://www.fragrantica.com/perfume/diesel/only-the-brave-iron-man-8515.html,only-the-brave-iron-man,diesel,Italy,men,423,56,2010.0,"amalfi lemon, mandarin orange","virginia cedar, violet, coriander","amber, leather, styrax, benzoin, french labdanum",unknown,,amber,citrus,leather,woody,animalic
https://www.fragrantica.com/perfume/azzaro/azzaro-pour-homme-intense-25278.html,azzaro-pour-homme-intense,azzaro,France,men,424,177,1992.0,"lavender, anise, juniper, artemisia, basil, lemon","genet, oakmoss, geranium, vetiver","amber, patchouli, sandalwood, musk",unknown,,aromatic,woody,fresh spicy,musky,lavender
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-profumo-34761.html,armani-code-profumo,giorgio-armani,Italy,men,424,4883,2016.0,"cardamom, green apple, green mandarin","nutmeg, lavender, orange blossom","tonka bean, amber, leather",antoine maisondieu,,amber,vanilla,warm spicy,aromatic,leather
https://www.fragrantica.com/perfume/giorgio-armani/a-milano-69489.html,a-milano,giorgio-armani,Italy,unisex,424,41,2021.0,"citruses, citron, elemi","wild lavender, cypress","orris root, white musk",unknown,,citrus,aromatic,fresh,iris,fresh spicy
https://www.fragrantica.com/perfume/giorgio-armani/armani-eau-pour-homme-409.html,armani-eau-pour-homme,giorgio-armani,Italy,men,424,1551,1984.0,"lemon, bergamot, mandarin orange, green orange, basil","lavender, nutmeg, carnation, jasmine, lily, rose, cinnamon","oakmoss, vetiver, cedar, sandalwood, musk, patchouli",roger pellegrino,,citrus,aromatic,fresh spicy,woody,earthy
https://www.fragrantica.com/perfume/lancome/tresor-midnight-rose-elixir-d-orient-31319.html,tresor-midnight-rose-elixir-d-orient,lancome,France,women,424,152,2015.0,"raspberry, black currant, pink pepper","rose, peony, jasmine","agarwood (oud), cedar, patchouli, vanilla",unknown,,fruity,rose,floral,oud,sweet
https://www.fragrantica.com/perfume/maison-martin-margiela/by-the-fireplace-31623.html,by-the-fireplace,maison-martin-margiela,France,unisex,424,15275,2015.0,"cloves, pink pepper, orange blossom","chestnut, guaiac wood, juniper","vanilla, peru balsam, cashmeran",marie salamagne,,woody,vanilla,balsamic,warm spicy,amber
https://www.fragrantica.com/perfume/prada/infusion-d-homme-3794.html,infusion-d-homme,prada,Italy,men,424,2550,2008.0,"neroli, mandarin orange","iris, vetiver, galbanum, cedar","powdery notes, olibanum, benzoin",daniela (roche) andrier,,powdery,iris,woody,amber,aromatic
https://www.fragrantica.com/perfume/prada/infusion-d-iris-l-eau-d-iris-17591.html,infusion-d-iris-l-eau-d-iris,prada,Italy,women,424,328,2013.0,"mint, tunisian neroli","iris, lily-of-the-valley, pink nerium oleander, orange blossom, rose","white musk, woody notes, vanilla",daniela (roche) andrier,,white floral,green,powdery,iris,floral
https://www.fragrantica.com/perfume/prada/purple-rain-32194.html,purple-rain,prada,Italy,unisex,424,164,2015.0,"galbanum, bergamot","iris, neroli, hedione, rose","vetiver, violet, white musk, cedar, iso e super, sandalwood",daniela (roche) andrier,,powdery,woody,iris,violet,earthy
https://www.fragrantica.com/perfume/ralph-lauren/polo-red-intense-29738.html,polo-red-intense,ralph-lauren,USA,men,424,1063,2015.0,"cranberry, blood grapefruit, lemon, saffron","coffee, ginger, lavender, sage","amber, leather, red cedar",olivier gillotin,,warm spicy,fruity,citrus,fresh spicy,aromatic
https://www.fragrantica.com/perfume/yves-saint-laurent/in-love-again-104.html,in-love-again,yves-saint-laurent,France,women,424,1659,1998.0,"grapefruit, black currant, cassia, blueberry, vodka, apple","grapefruit, rose, water lily","tomato, blackberry, musk, sandalwood",jean-claude ellena,,fruity,aromatic,green,citrus,fresh spicy
https://www.fragrantica.com/perfume/yves-saint-laurent/vinyle-40933.html,vinyle,yves-saint-laurent,France,unisex,424,283,2016.0,"pink pepper, bergamot","myrrh, immortelle","vanilla, resins, anise",juliette karagueuzoglou,,amber,sweet,vanilla,warm spicy,balsamic
https://www.fragrantica.com/perfume/yves-saint-laurent/splendid-wood-le-vestiaire-des-parfums-46240.html,splendid-wood-le-vestiaire-des-parfums,yves-saint-laurent,France,unisex,424,171,2017.0,"cardamom, incense","rose, jasmine sambac","agarwood (oud), cedar, cypriol oil or nagarmotha",amandine clerc-marie,marie salamagne,woody,warm spicy,oud,aromatic,amber
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-collector-s-edition-2013-20028.html,opium-collector-s-edition-2013,yves-saint-laurent,France,women,424,86,2013.0,"mandarin orange, bergamot, lily-of-the-valley","myrrh, cloves, jasmine sambac","amber, opoponax, patchouli, vanilla",unknown,,amber,warm spicy,citrus,white floral,balsamic
https://www.fragrantica.com/perfume/roger-gallet/l-homme-sport-7122.html,l-homme-sport,roger-gallet,France,men,424,62,2009.0,"grapefruit, tea","cardamom, pink pepper","vetyver, woodsy notes, amber",unknown,,woody,aromatic,warm spicy,citrus,earthy
https://www.fragrantica.com/perfume/roger-gallet/gingembre-rouge-intense-42276.html,gingembre-rouge-intense,roger-gallet,France,women,424,59,2016.0,"pink pepper, aromatic spices","ginger flower, iris flower","tolu balsam, cedar, patchouli",alberto morillas,amandine clerc-marie,warm spicy,powdery,woody,soft spicy,iris
https://www.fragrantica.com/perfume/azzaro/azzaro-pour-homme-amber-fever-51384.html,azzaro-pour-homme-amber-fever,azzaro,France,men,425,171,2018.0,clary sage,cacao,amber,domitille michalon bertier,,amber,cacao,aromatic,soft spicy,warm spicy
https://www.fragrantica.com/perfume/giorgio-armani/new-york-46272.html,new-york,giorgio-armani,Italy,unisex,425,96,2017.0,"aldehydes, white pepper, neroli essence","iris, white tea, peony, ambrette (musk mallow)","vanilla, white musk, incense, cashmeran",fanny bal,,musky,powdery,fresh,floral,amber
https://www.fragrantica.com/perfume/giorgio-armani/vetiver-d-hiver-vetiver-babylone-2698.html,vetiver-d-hiver-vetiver-babylone,giorgio-armani,Italy,men,425,1098,2008.0,"bergamot, lemon, mandarin orange","pink pepper, cardamom, coriander","vetiver, patchouli",alberto morillas,,citrus,aromatic,woody,earthy,
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-night-421.html,emporio-armani-night,giorgio-armani,Italy,men,425,220,2003.0,"grapefruit, mandarin orange, bergamot","violet, cardamom, sage","tonka bean, musk, cedar, sandalwood, patchouli, vanilla",unknown,,woody,powdery,warm spicy,aromatic,citrus
https://www.fragrantica.com/perfume/mugler/angel-caprice-de-star-1228.html,angel-caprice-de-star,mugler,France,women,425,52,2007.0,"jasmine, bergamot","honey, red berries","caramel, dark chocolate, vanilla, coumarin, patchouli",unknown,,sweet,vanilla,warm spicy,caramel,woody
https://www.fragrantica.com/perfume/ralph-lauren/polo-blue-eau-de-parfum-38051.html,polo-blue-eau-de-parfum,ralph-lauren,USA,men,425,1678,2016.0,"sea notes, bergamot, cardamom","basil, verbena, clary sage, orris","suede, woodsy notes, vetiver, patchouli",carlos benaim,,aromatic,marine,woody,citrus,fresh spicy
https://www.fragrantica.com/perfume/ralph-lauren/romance-for-men-2556.html,romance-for-men,ralph-lauren,USA,men,425,573,1999.0,"orange, pistachio leaf, lavender, ginger, black currant, mandarin orange, ginseng","geranium, rose, saffron, cardamom, basil, celery, lily","pine tree, oakmoss, vetiver, musk, patchouli",antoine lie,,aromatic,woody,warm spicy,citrus,green
https://www.fragrantica.com/perfume/viktor-rolf/antidote-1461.html,antidote,viktor-rolf,Netherlands,men,425,1217,2006.0,"guatemalan cardamom, mint, bergamot, grapefruit, mandarin orange","lavender, cinnamon, nutmeg, jasmine, orange blossom, violet, african geranium, freesia","incense, vanilla, sandalwood, amber, leather, iris, patchouli, guaiac wood, tonka bean, cedar, white musk, oakmoss",alienor massenet,pierre wargnye,warm spicy,aromatic,woody,fresh spicy,amber
https://www.fragrantica.com/perfume/viktor-rolf/bonbon-spring-summer-2018-49502.html,bonbon-spring-summer-2018,viktor-rolf,Netherlands,women,425,89,2018.0,"raspberry, strawberry","floral notes, jasmine sambac","caramel, musk",cecile matton,serge majoullier,fruity,sweet,caramel,musky,floral
https://www.fragrantica.com/perfume/viktor-rolf/spicebomb-eau-fraiche-24402.html,spicebomb-eau-fraiche,viktor-rolf,Netherlands,men,425,683,2014.0,"pink pepper, grapefruit, pepper","sea salt, lavender, elemi","tobacco, moss, amber",unknown,,fresh spicy,citrus,aromatic,soft spicy,tobacco
https://www.fragrantica.com/perfume/yves-saint-laurent/la-nuit-de-l-homme-le-parfum-10206.html,la-nuit-de-l-homme-le-parfum,yves-saint-laurent,France,men,425,2824,2010.0,"pepper, anise, bergamot","fruity notes, lavender, french labdanum","vanille, patchouli, vetyver",unknown,,fresh spicy,fruity,sweet,aromatic,lavender
https://www.fragrantica.com/perfume/paloma-picasso/minotaure-1695.html,minotaure,paloma-picasso,France,men,425,1419,1992.0,"fruity notes, aldehydes, bergamot, galbanum, tarragon, coriander","geranium, jasmine, rose, lily-of-the-valley","tonka bean, vanilla, sandalwood, musk, amber, cedar",michel almairac,,aromatic,vanilla,woody,powdery,sweet
https://www.fragrantica.com/perfume/azzaro/azzaro-9-2682.html,azzaro-9,azzaro,France,women,426,356,1984.0,"aldehydes, pineapple, mandarin orange, bergamot","mimosa, mimosa petals, tulip, wisteria, lily, tuberose, dyer’s greenweed, ylang-ylang, hyacinth, jasmine, carnation, lily-of-the-valley, rose, violet leaf, orange blossom, basil","oakmoss, iris, incense, ambrette (musk mallow), sandalwood, vetiver, vanilla, cedar, musk",unknown,,floral,white floral,yellow floral,woody,green
https://www.fragrantica.com/perfume/giorgio-armani/gio-418.html,gio,giorgio-armani,Italy,women,426,1494,1992.0,"jasmine, hyacinth, sicilian mandarin, red rose, brazilian rosewood, bergamot, violet","tuberose, gardenia, carnation, cloves, orange blossom, peach, white flowers, ylang-ylang, myrrh, iris, orris root, cassia, lily-of-the-valley","amber, sandalwood, styrax, vanilla, musk, cedar",francoise caron,,white floral,warm spicy,woody,floral,amber
https://www.fragrantica.com/perfume/giorgio-armani/armani-eau-de-cedre-31401.html,armani-eau-de-cedre,giorgio-armani,Italy,men,426,1291,2015.0,"sage, bergamot, lemon","violet leaf, cardamom, cumin","black tea, cedar essence, suede, woody notes",unknown,,woody,aromatic,green,ozonic,citrus
https://www.fragrantica.com/perfume/giorgio-armani/si-nacre-edition-51913.html,si-nacre-edition,giorgio-armani,Italy,women,426,73,2018.0,black currant,"may rose, freesia","patchouli, oakmoss",unknown,,floral,rose,woody,fruity,patchouli
https://www.fragrantica.com/perfume/mugler/a-men-ultra-zest-29589.html,a-men-ultra-zest,mugler,France,men,426,1994,2015.0,"blood orange, tangerine, ginger, mint","coffee, cinnamon, black pepper","patchouli, vanilla, tonka bean",jacques huclier,quentin bisch,citrus,warm spicy,vanilla,patchouli,sweet
https://www.fragrantica.com/perfume/mugler/angel-eau-sucree-2015-30214.html,angel-eau-sucree-2015,mugler,France,women,426,949,2015.0,"red berries, sorbet","caramel, meringue","patchouli, vanilla",dorothée piot,,sweet,fruity,patchouli,caramel,vanilla
https://www.fragrantica.com/perfume/prada/marienbad-32202.html,marienbad,prada,Italy,unisex,426,142,2015.0,bergamot,"plum, rose","amber, leather, vanilla, incense, civet, orris, agarwood (oud), labdanum, tolu balsam, patchouli",daniela (roche) andrier,,amber,animalic,powdery,leather,smoky
https://www.fragrantica.com/perfume/ralph-lauren/ralph-s-club-elixir-84032.html,ralph-s-club-elixir,ralph-lauren,USA,men,426,320,2023.0,"cardamom, grapefruit, green mandarin","orris, lavender, sage, geranium","leather, olibanum, balsam fir, patchouli",dominique ropion,,aromatic,fresh spicy,warm spicy,iris,woody
https://www.fragrantica.com/perfume/yves-saint-laurent/caftan-32268.html,caftan,yves-saint-laurent,France,unisex,426,795,2015.0,"pink pepper, tangerine, bergamot","benzoin, olibanum, styrax","labdanum, musk",calice becker,,amber,warm spicy,musky,balsamic,
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-intense-62318.html,libre-intense,yves-saint-laurent,France,women,426,7124,2020.0,"lavender, mandarin orange, bergamot","lavender, tunisian orange blossom, jasmine sambac, orchid","madagascar vanilla, tonka bean, ambergris, vetiver",anne flipo,carlos benaim,vanilla,white floral,lavender,citrus,sweet
https://www.fragrantica.com/perfume/yves-saint-laurent/nu-95.html,nu,yves-saint-laurent,France,women,426,1975,2001.0,"cardamom, bergamot","black pepper, incense, orchid, jasmine","sandalwood, vetiver, musk, frankincense",jacques cavallier,,warm spicy,fresh spicy,woody,aromatic,powdery
https://www.fragrantica.com/perfume/yves-saint-laurent/yves-saint-laurent-pour-homme-2875.html,yves-saint-laurent-pour-homme,yves-saint-laurent,France,men,426,694,1971.0,"lemon, lavender, lemon verbena, petitgrain, bergamot","rosemary, geranium, brazilian rosewood, marjoram, clary sage, carnation","vetiver, musk, patchouli, sandalwood, cedar, tonka bean, amber",raymond chaillan,,aromatic,citrus,woody,fresh spicy,herbal
https://www.fragrantica.com/perfume/yves-saint-laurent/rive-gauche-intense-4238.html,rive-gauche-intense,yves-saint-laurent,France,women,426,90,2003.0,"aldehydes, green notes, bergamot, amalfi lemon","ylang-ylang, rose, gardenia, honeysuckle","oak moss, vetyver, sandalwood, patchouli, myrhh, amber",unknown,,woody,aldehydic,earthy,citrus,aromatic
https://www.fragrantica.com/perfume/azzaro/wanted-by-night-49144.html,wanted-by-night,azzaro,France,men,427,5985,2018.0,"cinnamon, mandarin orange, lavender, lemon","fruity notes, incense, cumin, red cedar","tobacco, vanilla, cedar, leather, benzoin, iso e super, cypress, patchouli",michel girard,quentin bisch,warm spicy,cinnamon,fruity,woody,sweet
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-ultimate-femme-28001.html,armani-code-ultimate-femme,giorgio-armani,Italy,women,427,467,2014.0,"bitter orange, ginger, pear","coffee, orange blossom, jasmine sambac","vanilla bean, exotic woods",unknown,,white floral,citrus,vanilla,warm spicy,coffee
https://www.fragrantica.com/perfume/giorgio-armani/ikat-bleu-63629.html,ikat-bleu,giorgio-armani,Italy,unisex,427,55,2020.0,"pink pepper, bergamot","incense, iris, patchouli","black vanilla husk, guaiac wood, musk",juliette karagueuzoglou,,vanilla,powdery,woody,smoky,amber
https://www.fragrantica.com/perfume/giorgio-armani/emporio-armani-red-pour-elle-white-2190.html,emporio-armani-red-pour-elle-white,giorgio-armani,Italy,women,427,241,2007.0,"bergamot, mandarin orange, black currant","ginger, mint, fig leaf","musk, white woods",unknown,,citrus,green,woody,musky,aromatic
https://www.fragrantica.com/perfume/mugler/mugler-cologne-708.html,mugler-cologne,mugler,France,unisex,427,4759,2001.0,"neroli, bergamot, petitgrain",african orange flower,musk,alberto morillas,,citrus,white floral,fresh spicy,aromatic,musky
https://www.fragrantica.com/perfume/ralph-lauren/polo-red-remix-57510.html,polo-red-remix,ralph-lauren,USA,men,427,41,2019.0,"mandarin orange, cranberry, cardamom","clary sage, saffron, geranium","coffee, amberwood, patchouli, tonka bean",unknown,,warm spicy,aromatic,woody,amber,fruity
https://www.fragrantica.com/perfume/valentino/valentino-uomo-19558.html,valentino-uomo,valentino,Italy,men,427,5310,2014.0,"bergamot, myrtle","hazelnut, chocolate, roasted coffee beans","leather, cedar",olivier polge,,woody,nutty,warm spicy,chocolate,leather
https://www.fragrantica.com/perfume/viktor-rolf/flowerbomb-la-vie-en-rose-2014-29376.html,flowerbomb-la-vie-en-rose-2014,viktor-rolf,Netherlands,women,427,37,2014.0,"mandarin orange, grapefruit, pink pepper, green tea","rose, orchid, jasmine","amber, cashmeran, patchouli",unknown,,citrus,rose,amber,woody,floral
https://www.fragrantica.com/perfume/yves-saint-laurent/cuir-40931.html,cuir,yves-saint-laurent,France,unisex,427,205,2016.0,"rum, saffron, ginger","tobacco, black tea, osmanthus","leather, guaiac wood, agarwood (oud)",ilias ermenidis,,leather,warm spicy,woody,tobacco,rum
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-le-parfum-75676.html,libre-le-parfum,yves-saint-laurent,France,women,427,3062,2022.0,"ginger, saffron, mandarin orange, bergamot","orange blossom, lavender","bourbon vanilla, honey, tonka bean, vetiver",anne flipo,carlos benaim,vanilla,sweet,citrus,warm spicy,honey
